datapoint,attr_val,score
9765,1,0.0004619296389885926
1262,1,0.0007723639325847329
4402,1,0.0008012115171636768
3035,1,0.0008600197399936324
8234,1,0.0010010331764435773
1226,1,0.0012769926903823876
3765,1,0.0014164455976910964
2107,1,0.0014607587286007096
3846,1,0.0015129973094040394
5546,1,0.0015177692470700356
848,1,0.0017472304477864516
4511,1,0.0019519908725848512
9234,1,0.002197066393273162
2380,1,0.002235112400317332
9115,1,0.0022416662100980256
4720,1,0.002289860150533829
8587,1,0.002580071174377224
7611,1,0.002732309082860677
4248,1,0.002754177268153839
9766,1,0.002866414720942949
8217,1,0.003877079021207029
7630,1,0.004829779118627578
4847,1,0.005071429848439249
9981,1,0.005091673544602193
586,1,0.005099119462394705
8610,1,0.005516118559591885
990,1,0.005746172645555978
7442,1,0.005938740144734857
6439,1,0.00599591007206966
3279,1,0.006197922710003915
6156,1,0.0066134165857160395
4927,1,0.006859097451570262
6579,1,0.006923240638770038
8642,1,0.007352500299216793
2678,1,0.0073928413196829214
1819,1,0.007441060201156252
7361,1,0.007510998176300208
6254,1,0.007660324038451767
3263,1,0.0077361550084006124
7757,1,0.007795671216210509
1582,1,0.00795703342142212
4228,1,0.008082435375531842
3000,1,0.00808302124039677
1987,1,0.008343741177662801
5203,0,0.00015555123468792537
4129,1,0.008408333333333334
1345,0,0.0002589980686967273
3294,1,0.008850229787493032
7015,0,0.0002669039145907473
9055,1,0.009197127017517112
3031,0,0.0008007117437722421
4447,1,0.009254657575473
7477,0,0.0008841002155289422
4600,1,0.00933235648618012
3359,0,0.0011728946630591445
2766,0,0.0013309734624598944
4859,1,0.009398780074508437
8184,0,0.0013345195729537367
1944,1,0.00948938111564584
8213,0,0.0014027801323782782
3115,1,0.009493942648521212
5014,0,0.0014170438889982288
7641,1,0.009665800794504973
9307,0,0.0016062659928686696
6822,1,0.009848865897651828
4835,0,0.0016433817042949693
6524,1,0.009907488148946993
9541,0,0.001702062294544176
1008,1,0.011175711730132092
2326,0,0.001957428640504349
6572,0,0.0020474452234048933
8393,1,0.013825958145348241
748,0,0.0022243442704354844
9333,1,0.01537214846958932
4173,0,0.002252075782110658
6213,1,0.015453814127168038
3630,0,0.002396921722934597
7896,1,0.015542373088196185
6632,0,0.0026587980109842968
4310,1,0.0160740735613148
1716,0,0.0028183989071841435
8288,1,0.016666666666666666
9502,0,0.002915460790651868
7399,1,0.016666666666666666
4089,0,0.003146336892708476
6026,1,0.016666666666666666
4136,0,0.0036159694168177796
5791,1,0.016666666666666666
4187,0,0.0036839301761962
5618,0,0.003881925703304215
7845,1,0.016666666666666666
4522,0,0.003913642269804104
2035,1,0.016666666666666666
4755,0,0.0042143704739969114
9436,1,0.016666666666666666
6090,0,0.0044420376837869206
8565,1,0.016666666666666666
1232,0,0.004713266053703944
627,1,0.016682054361066238
9644,0,0.005144304709952145
3511,1,0.016682054361066238
9721,0,0.005182254375656288
9070,1,0.016716666666666668
317,0,0.00527840037004397
1774,1,0.016727225894691302
2655,0,0.005711948363661172
1467,0,0.005932696728265673
2166,1,0.01674020784361997
4439,0,0.006057097461703725
6337,1,0.016777919443865252
4995,0,0.0062350215766074435
9998,1,0.016793999053626375
4283,0,0.0063281377649641824
5874,1,0.016938362111642343
4416,0,0.007555485970878852
8206,1,0.01704064594866264
2796,0,0.007570610433178181
4444,1,0.01709147707132051
3547,0,0.008010516498080244
8154,1,0.017104461957120943
7072,0,0.008092219641511392
1509,1,0.017121559913990864
2653,0,0.008231552082076807
4412,1,0.01716691176825194
8107,0,0.008335501802753501
3488,0,0.00843153764630647
5192,1,0.01716937068225953
1686,0,0.00843176055528049
8631,1,0.017208763373256497
2243,0,0.008610899742128048
7868,1,0.01725122002243105
949,0,0.008623926046590277
7760,1,0.017359610356452768
9819,0,0.009622920503302664
1736,1,0.01738240347168021
1256,0,0.01028388418194877
4375,1,0.017580707791327827
1270,0,0.010533733367424884
8330,1,0.017609551779197177
2248,0,0.010724288171208305
9567,1,0.017754308395274816
3410,0,0.011928812246586262
6706,1,0.017899414780927842
787,0,0.012599126596928065
708,1,0.018825
4069,0,0.012735192311916155
1247,0,0.01305330295423902
1068,1,0.019029654751070855
2430,0,0.01318718535362108
9233,1,0.01905707738207282
1174,0,0.013595458048107974
2289,1,0.019326692480596742
6552,0,0.01542876695866018
8549,1,0.01950411722731273
9196,0,0.015460400619826169
8422,1,0.01963476272872812
4462,0,0.016463792413344308
2840,1,0.019691416565245243
