datapoint,attr_val,score
5376,1,1.0
7536,1,1.0
7791,1,1.0
8123,1,1.0
5206,1,1.0
5035,1,1.0
5066,1,1.0
6023,1,1.0
6619,1,1.0
6077,1,1.0
1509,1,1.0
6228,1,1.0
6368,1,1.0
6337,1,1.0
1212,1,1.0
6824,1,1.0
5917,1,1.0
5964,1,1.0
6963,1,1.0
2464,1,1.0
4480,1,1.0
8894,1,1.0
9355,1,1.0
2272,1,1.0
4192,1,1.0
3511,1,1.0
8764,1,1.0
487,1,1.0
8345,1,1.0
8516,1,1.0
8545,1,1.0
2004,1,1.0
9938,1,1.0
8374,1,1.0
8371,1,1.0
15,1,1.0
422,1,1.0
2389,1,1.0
8281,1,1.0
2398,1,1.0
4571,1,1.0
9769,1,1.0
5844,1,1.4142135623730951
3857,1,1.4142135623730951
3798,1,1.4142135623730951
4527,1,1.4142135623730951
5317,1,1.4142135623730951
5395,1,1.4142135623730951
4503,1,1.4142135623730951
4510,1,1.4142135623730951
4971,1,1.4142135623730951
4272,1,1.4142135623730951
3510,1,1.4142135623730951
8072,1,1.4142135623730951
7978,1,1.4142135623730951
8467,1,1.4142135623730951
8435,1,1.4142135623730951
8408,1,1.4142135623730951
9845,1,1.4142135623730951
9640,1,1.4142135623730951
8591,1,1.4142135623730951
8979,1,1.4142135623730951
9233,1,1.4142135623730951
278,1,1.4142135623730951
6779,1,1.4142135623730951
6755,1,1.4142135623730951
7315,1,1.4142135623730951
1099,1,1.4142135623730951
1110,1,1.4142135623730951
6684,1,1.4142135623730951
6969,1,1.4142135623730951
7486,1,1.7320508075688772
2843,1,2.23606797749979
10,1,2.23606797749979
9456,1,2.23606797749979
4363,1,2.23606797749979
4312,1,2.23606797749979
1274,1,2.23606797749979
2872,1,2.23606797749979
9250,1,2.23606797749979
3024,1,2.23606797749979
683,1,2.23606797749979
7057,1,2.23606797749979
7239,1,2.23606797749979
3349,1,2.23606797749979
1651,1,2.23606797749979
2708,1,2.23606797749979
1215,1,2.23606797749979
3496,1,2.23606797749979
598,1,2.23606797749979
4485,1,2.449489742783178
2144,1,2.449489742783178
5235,1,2.449489742783178
6752,1,2.8284271247461903
1360,1,2.8284271247461903
474,1,2.8284271247461903
1995,1,3.1622776601683795
9092,1,3.3166247903554
9298,1,3.3166247903554
2807,1,3.3166247903554
6299,1,3.3166247903554
8084,1,3.3166247903554
8132,1,3.3166247903554
2932,1,3.3166247903554
1161,1,3.3166247903554
2495,1,3.4641016151377544
4709,1,3.741657386773941
3245,1,3.741657386773941
4934,1,3.8729833462074175
2438,1,4.123105625617661
9660,1,4.47213595499958
1409,1,5.385164807134505
4007,1,7.14142842854285
6656,1,7.745966692414835
6112,1,9.110433579144301
2036,1,10.0
7003,1,11.09053650640942
960,1,11.489125293076055
8315,1,13.45362404707371
6637,1,14.071247279470287
6080,1,14.071247279470287
5461,1,15.362291495737214
2154,1,17.029386365926403
3388,1,17.146428199482248
4036,1,19.0
1568,1,19.02629759044045
2134,1,19.05255888325765
1388,1,22.02271554554524
6893,1,22.0454076850486
1310,1,22.11334438749598
1452,1,23.021728866442675
3045,1,23.515952032609693
8239,1,24.228082879171435
6649,1,25.0
5279,0,1.0
1262,1,27.0
3404,0,1.0
2593,0,1.0
3287,1,27.018512172212592
8759,0,1.0
3440,1,27.09243436828813
8477,0,1.0
1530,1,30.0
4889,0,1.4142135623730951
3081,1,30.01666203960727
4972,0,1.4142135623730951
1891,1,30.248966924508352
1962,0,1.4142135623730951
4260,1,32.03123475609393
1631,0,1.4142135623730951
2561,0,1.4142135623730951
3503,1,35.0
5766,0,1.4142135623730951
3685,1,35.18522417151837
1673,0,1.4142135623730951
4684,1,37.013511046643494
4372,0,1.4142135623730951
5546,1,38.01315561749642
8110,0,1.4142135623730951
4289,1,39.01281840626232
8228,0,1.4142135623730951
6688,1,40.0
591,0,1.4142135623730951
7562,0,1.4142135623730951
94,1,40.01249804748511
7805,0,1.4142135623730951
8322,1,41.012193308819754
9610,0,1.4142135623730951
4128,1,44.01136216933078
2896,0,1.4142135623730951
7545,1,45.0
8852,0,1.4142135623730951
391,1,46.0
9213,0,1.4142135623730951
6142,1,48.020828814171885
6554,0,1.4142135623730951
8881,0,1.7320508075688772
6831,1,49.05099387372289
1257,0,1.7320508075688772
9653,1,52.00961449578339
341,0,1.7320508075688772
7131,1,53.11308689955801
3283,0,1.7320508075688772
7635,1,54.0
7707,0,1.7320508075688772
3679,1,56.04462507680822
3836,0,1.7320508075688772
1668,1,57.026309717533
5585,0,1.7320508075688772
3757,0,1.7320508075688772
501,1,60.27437266367855
7928,0,1.7320508075688772
4340,1,62.0
1611,0,1.7320508075688772
1246,1,62.02418882984283
3315,0,2.0
994,1,63.42712353559793
1384,0,2.23606797749979
1068,1,65.00769185258002
1015,0,2.8284271247461903
9815,1,66.06814663663572
7839,0,3.0
2369,1,68.044103344816
4814,0,3.0
2363,0,3.0
6171,1,69.00724599634447
7593,0,4.0
5302,1,69.00724599634447
1009,0,4.358898943540674
8286,1,72.06941098690899
1845,0,5.0
5254,1,72.07634840916955
1342,0,6.0
3133,1,72.07634840916955
3956,0,6.164414002968977
169,1,74.04052944165106
6546,0,7.0
9891,1,76.03288762108144
2227,0,7.14142842854285
9726,0,7.14142842854285
2231,1,76.05261336732617
160,0,9.110433579144301
299,1,78.00640999302556
4052,0,11.0
2149,1,79.0
5291,0,22.0454076850486
9269,1,79.15175298121956
3101,0,29.18903903865285
1621,1,80.06872048434394
4647,0,30.03331483536241
3705,1,89.00561780022652
7420,0,33.04542328371661
5222,1,91.06041950265768
6321,0,34.07345007480164
2229,0,47.0
6870,1,98.0
2874,0,47.031904065219386
1553,1,99.0101004948485
6065,0,49.05099387372289
450,1,100.04498987955368
1515,0,55.01817881391568
2938,1,101.0198000393982
7172,0,61.008196170678566
4977,1,102.05390732353172
5780,0,62.01612693485461
4305,1,103.05338422390601
5244,0,64.00781202322104
1504,1,105.0142847426006
1162,0,64.11708040764178
8171,1,105.02380682492898
9575,0,65.0
6106,0,67.0
3160,1,108.0
1111,0,71.01408311032397
2800,1,108.00462953040486
9267,0,73.00684899377592
180,1,108.02777420645118
2021,0,78.0
3091,1,124.00806425390246
220,0,78.02563681252464
990,1,127.00393694685215
1546,0,79.0
2188,1,129.0
1932,0,79.012657213892
1006,1,130.01922934704695
8033,0,83.00602387778855
3021,1,132.04923324275686
2736,0,86.0
4866,0,93.01075206662935
4600,1,135.06294828708576
689,0,96.01041610158764
569,1,141.0496366532009
765,0,105.0142847426006
4273,1,150.0
4753,0,106.00943354249186
9852,1,150.17989212940589
4499,0,108.04165863221465
4397,1,150.2697574364183
7616,0,111.01351269102335
614,1,151.4694688707926
2147,0,122.0
2431,1,156.0128199860511
5283,0,126.00793625799923
4577,1,158.0348062927911
9687,0,127.00393694685215
9822,1,159.0
4828,0,129.0620006043607
693,1,160.34649980588912
1670,0,131.00381673829202
1824,1,165.00303027520434
2269,0,135.01481400201982
237,0,138.0
5626,1,166.0120477555771
640,0,139.05394636614955
6484,1,179.00558650500267
2717,0,141.07444843060702
1661,1,180.13883534651822
7458,0,142.0
4296,1,184.02988887678
2113,0,153.0620789091799
1107,1,184.0543398021356
9783,0,161.00310556011024
4422,1,186.056443048877
1532,0,165.00303027520434
4578,1,195.05127530985283
3703,0,169.01479225203929
4255,1,197.08373854785683
3141,0,171.00584785322403
1789,1,198.00252523642214
4163,0,173.00578025025638
7200,1,205.02438879313846
425,0,174.0
2965,1,217.01152043151995
1686,0,185.0
7863,1,224.0022321317357
3508,0,190.028945163625
2104,1,228.0898945591409
9796,0,193.0129529332164
979,1,232.01724073870028
1687,0,198.01262586006985
7075,0,207.0241531802509
2417,1,254.0019684963091
9792,0,209.04066590020233
1809,1,254.00787389370439
7915,0,211.0
2858,1,271.0110698846082
8968,0,215.00465111248172
4776,1,280.4211119013688
7715,0,217.0184323968819
946,1,287.0156790142308
5298,0,221.00452484055612
5363,1,288.0034722012913
997,0,234.02350309317225
1225,1,293.06654534422717
5771,0,244.0758078958257
4520,1,298.0301998120325
4178,0,248.04636663333733
5604,1,299.0167219404293
2155,0,250.0419964725926
156,1,300.01666620372936
1618,0,254.00393697736263
3935,1,308.00974010573105
3948,0,269.013010837766
712,1,308.01461004309516
3770,0,270.00925910049824
4062,1,310.0612842649014
4772,0,286.0209782515961
1167,1,312.4467954708449
3199,0,311.02411482070005
4994,1,314.017515435047
535,0,312.5763906631465
9374,1,330.037876614185
4669,0,331.08156094835607
631,1,344.0145345766658
1915,0,336.05059142932635
1329,1,361.0346243783274
4396,0,339.0368711512068
1770,1,369.0338737839658
1916,0,344.0886513676381
405,1,369.0799371409939
3277,1,374.0494619699378
2011,1,377.0556988032405
6366,1,386.0375629391523
3126,1,394.0063451265728
1715,0,400.6357447857093
2592,0,425.02588156487604
1819,1,432.07522493195563
2934,0,444.02477408360903
22,1,456.01535061881407
763,0,492.06605247669745
5757,0,497.0251502690784
4380,1,500.00899991900144
318,1,510.0539187184037
35,1,518.0299219157133
3339,1,533.0121949824413
4198,0,575.0130433303231
5782,1,589.0084889031738
7008,1,606.004950474829
2950,0,607.0107083075222
4568,0,618.0121358031734
5277,1,640.0101561694157
735,1,641.0569397487246
8947,1,660.0136362227677
3688,0,679.0220909513916
4924,0,822.0547427026987
3448,1,851.0458272032124
251,0,863.0347617564427
1692,0,872.0143347445613
2691,1,956.0878620712638
1753,0,1013.0853863322676
750,1,1139.0219488666582
2612,1,1216.0201478594013
3807,1,1524.0295272730118
779,1,1629.7634797724484
9202,0,2116.83820827195
4457,1,2687.078525090028
8741,1,3394.0822028937373
