datapoint,attr_val,score
5448,1,7.777561734396267e-05
9765,1,0.0004619296389885926
6077,1,0.0008487509630662387
1043,1,0.0008872870156719703
2149,1,0.0012619490383271475
3475,1,0.0013733693709540506
4408,1,0.0017745730662243183
9234,1,0.002197066393273162
7611,1,0.002732309082860677
4391,1,0.002777682121522369
2018,1,0.002832801563382398
762,1,0.0030238112638946058
6303,1,0.0030378668606476354
3996,1,0.003101286430078085
6603,1,0.003495757264508566
7778,1,0.0035587188612099647
8217,1,0.003877079021207029
3663,1,0.004908937776501304
2262,1,0.0049846926221159705
969,1,0.004997753620894397
1883,1,0.005006296595369602
8389,1,0.005282968483858282
3732,1,0.0052955320234247755
8610,1,0.005516118559591885
990,1,0.005746172645555978
2952,1,0.0057587183117807726
5104,1,0.0058869617133506975
4992,1,0.006325727625095839
3705,1,0.006369179902961851
119,1,0.006508257820641889
4225,1,0.006572582671094962
6742,1,0.006808916028371761
1765,1,0.007051117223461767
7347,1,0.007079555019908484
2608,1,0.007348492975570689
7361,1,0.007510998176300208
3263,1,0.0077361550084006124
1582,1,0.00795703342142212
3240,1,0.008117037205364308
1973,1,0.008185053380782919
697,1,0.008280628714866466
8756,1,0.008309242740461768
1987,1,0.008343741177662801
5503,1,0.008383333333333333
4128,1,0.00843518518487091
3294,1,0.008850229787493032
2231,1,0.00898180142111267
1017,1,0.009058324089423407
1511,1,0.00911871910200187
4540,1,0.009470504500053215
1373,1,0.009515982808561555
170,1,0.009622708328633576
242,1,0.009631186623376914
5396,1,0.009786476868327405
4183,1,0.012400802030353895
8776,1,0.01258642958859052
2008,1,0.012961966519444059
3828,1,0.014513023948170127
62,1,0.014637059011896634
2316,1,0.014830698658310703
2946,1,0.01585103989813243
4347,1,0.016294592855550957
1345,0,0.0002589980686967273
8288,1,0.016666666666666666
2818,0,0.0010684112105566947
3359,0,0.0011728946630591445
544,1,0.016666666666666666
1784,0,0.001238013826895666
6026,1,0.016666666666666666
2766,0,0.0013309734624598944
7910,1,0.016666666666666666
8184,0,0.0013345195729537367
7845,1,0.016666666666666666
4477,0,0.0013494473924879453
2035,1,0.016666666666666666
8213,0,0.0014027801323782782
2898,1,0.016666666666666666
9541,0,0.001702062294544176
9400,0,0.001952254445547673
3691,1,0.01666666874127434
6572,0,0.0020474452234048933
8169,1,0.016666718193921803
748,0,0.0022243442704354844
1163,1,0.01666720479530839
5221,0,0.0023290225894809923
7539,1,0.016716666666666668
1811,0,0.002484285774035996
