datapoint,attr_val,score
9765,1,0.0004619296389885926
1262,1,0.0007723639325847329
4402,1,0.0008012115171636768
3035,1,0.0008600197399936324
8234,1,0.0010010331764435773
1226,1,0.0012769926903823876
3765,1,0.0014164455976910964
2107,1,0.0014607587286007096
3846,1,0.0015129973094040394
5546,1,0.0015177692470700356
848,1,0.0017472304477864516
4511,1,0.0019519908725848512
9234,1,0.002197066393273162
2380,1,0.002235112400317332
9115,1,0.0022416662100980256
4720,1,0.002289860150533829
8587,1,0.002580071174377224
7611,1,0.002732309082860677
4248,1,0.002754177268153839
9766,1,0.002866414720942949
8217,1,0.003877079021207029
7630,1,0.004829779118627578
4847,1,0.005071429848439249
9981,1,0.005091673544602193
586,1,0.005099119462394705
8610,1,0.005516118559591885
990,1,0.005746172645555978
7442,1,0.005938740144734857
6439,1,0.00599591007206966
3279,1,0.006197922710003915
6156,1,0.0066134165857160395
4927,1,0.006859097451570262
6579,1,0.006923240638770038
8642,1,0.007352500299216793
2678,1,0.0073928413196829214
1819,1,0.007441060201156252
7361,1,0.007510998176300208
6254,1,0.007660324038451767
3263,1,0.0077361550084006124
7757,1,0.007795671216210509
1582,1,0.00795703342142212
4228,1,0.008082435375531842
3000,1,0.00808302124039677
1987,1,0.008343741177662801
4129,1,0.008408333333333334
3294,1,0.008850229787493032
9055,1,0.009197127017517112
4447,1,0.009254657575473
4600,1,0.00933235648618012
4859,1,0.009398780074508437
1944,1,0.00948938111564584
3115,1,0.009493942648521212
7641,1,0.009665800794504973
6822,1,0.009848865897651828
6524,1,0.009907488148946993
1008,1,0.011175711730132092
8393,1,0.013825958145348241
9333,1,0.01537214846958932
6213,1,0.015453814127168038
7896,1,0.015542373088196185
4310,1,0.0160740735613148
8288,1,0.016666666666666666
5203,0,0.00015555123468792537
7399,1,0.016666666666666666
1345,0,0.0002589980686967273
7015,0,0.0002669039145907473
6026,1,0.016666666666666666
3031,0,0.0008007117437722421
5791,1,0.016666666666666666
7477,0,0.0008841002155289422
7845,1,0.016666666666666666
3359,0,0.0011728946630591445
2035,1,0.016666666666666666
2766,0,0.0013309734624598944
9436,1,0.016666666666666666
8184,0,0.0013345195729537367
8565,1,0.016666666666666666
8213,0,0.0014027801323782782
5014,0,0.0014170438889982288
627,1,0.016682054361066238
9307,0,0.0016062659928686696
3511,1,0.016682054361066238
4835,0,0.0016433817042949693
9070,1,0.016716666666666668
9541,0,0.001702062294544176
1774,1,0.016727225894691302
2326,0,0.001957428640504349
2166,1,0.01674020784361997
6572,0,0.0020474452234048933
748,0,0.0022243442704354844
6337,1,0.016777919443865252
4173,0,0.002252075782110658
9998,1,0.016793999053626375
3630,0,0.002396921722934597
5874,1,0.016938362111642343
6632,0,0.0026587980109842968
8206,1,0.01704064594866264
1716,0,0.0028183989071841435
4444,1,0.01709147707132051
9502,0,0.002915460790651868
4089,0,0.003146336892708476
8154,1,0.017104461957120943
4136,0,0.0036159694168177796
1509,1,0.017121559913990864
4187,0,0.0036839301761962
4412,1,0.01716691176825194
5618,0,0.003881925703304215
5192,1,0.01716937068225953
4522,0,0.003913642269804104
8631,1,0.017208763373256497
4755,0,0.0042143704739969114
7868,1,0.01725122002243105
6090,0,0.0044420376837869206
1232,0,0.004713266053703944
7760,1,0.017359610356452768
9644,0,0.005144304709952145
1736,1,0.01738240347168021
9721,0,0.005182254375656288
4375,1,0.017580707791327827
317,0,0.00527840037004397
8330,1,0.017609551779197177
2655,0,0.005711948363661172
9567,1,0.017754308395274816
1467,0,0.005932696728265673
4439,0,0.006057097461703725
6706,1,0.017899414780927842
4995,0,0.0062350215766074435
708,1,0.018825
4283,0,0.0063281377649641824
1068,1,0.019029654751070855
4416,0,0.007555485970878852
9233,1,0.01905707738207282
2796,0,0.007570610433178181
2289,1,0.019326692480596742
3547,0,0.008010516498080244
8549,1,0.01950411722731273
7072,0,0.008092219641511392
2653,0,0.008231552082076807
8422,1,0.01963476272872812
8107,0,0.008335501802753501
2840,1,0.019691416565245243
3488,0,0.00843153764630647
2162,1,0.02001368132204122
1686,0,0.00843176055528049
3212,1,0.020199274152589358
2243,0,0.008610899742128048
8286,1,0.020941264286918417
949,0,0.008623926046590277
2146,1,0.02098284631798259
9819,0,0.009622920503302664
1256,0,0.01028388418194877
8043,1,0.02100314502146652
1270,0,0.010533733367424884
3756,1,0.02166375008101627
2248,0,0.010724288171208305
9906,1,0.021729027737860698
3410,0,0.011928812246586262
2278,1,0.02174118261012077
