datapoint,attr_val,score
6077,1,0.0008487509630662387
3035,1,0.0008600197399936324
8234,1,0.0010010331764435773
2279,1,0.0011566546440239533
2107,1,0.0014607587286007096
3846,1,0.0015129973094040394
5546,1,0.0015177692470700356
1980,1,0.0019649730417877578
1196,1,0.002113025261077376
2380,1,0.002235112400317332
4720,1,0.002289860150533829
4248,1,0.002754177268153839
4391,1,0.002777682121522369
6559,1,0.0034731838132825033
6603,1,0.003495757264508566
2452,1,0.003787027286938418
8217,1,0.003877079021207029
3701,1,0.004051925963356638
6581,1,0.004153153351812067
9898,1,0.004661838806318495
3663,1,0.004908937776501304
969,1,0.004997753620894397
1883,1,0.005006296595369602
2485,1,0.00503714010521955
586,1,0.005099119462394705
290,1,0.005308972052615516
1388,1,0.0056434090391598545
5054,1,0.005662659293415884
2952,1,0.0057587183117807726
3909,1,0.00578916140861006
4225,1,0.006572582671094962
6084,1,0.006751307303743597
4927,1,0.006859097451570262
1341,1,0.006929227705322891
8642,1,0.007352500299216793
7361,1,0.007510998176300208
6254,1,0.007660324038451767
3263,1,0.0077361550084006124
7757,1,0.007795671216210509
7022,1,0.007952758913412567
697,1,0.008280628714866466
4129,1,0.008408333333333334
4427,1,0.008778541955505292
3351,1,0.00896379141817651
2231,1,0.00898180142111267
5354,1,0.009027680300662816
6274,1,0.00948704022995828
1789,1,0.009853267565041944
1557,1,0.009891097759192174
794,1,0.011792833533393473
8176,1,0.011822144071653771
4183,1,0.012400802030353895
3704,1,0.01325622775800712
3828,1,0.014513023948170127
7896,1,0.015542373088196185
4310,1,0.0160740735613148
8288,1,0.016666666666666666
9861,1,0.016666666666666666
6026,1,0.016666666666666666
2035,1,0.016666666666666666
2744,1,0.016666666666666666
2931,1,0.016666666666666666
2878,1,0.016666666666666666
6730,1,0.016666666666666666
8565,1,0.016666666666666666
7444,1,0.016666750691498745
1357,1,0.016667502245486413
627,1,0.016682054361066238
6023,1,0.016691276540904278
9070,1,0.016716666666666668
7568,1,0.01671679839622569
5419,1,0.016734756940487268
6337,1,0.016777919443865252
9845,1,0.016779960903613098
923,1,0.01678565983657644
7627,1,0.016806566855673086
4006,1,0.01681406533438216
7793,1,0.01684531479596758
9277,1,0.016851924961233482
9026,1,0.01687174796425419
2605,0,0.0007122034304700862
2424,0,0.000747042589419909
8545,1,0.0169028963267344
9724,0,0.0007589769394767992
8816,1,0.016938479603256423
2310,0,0.0010679340172935977
9992,1,0.016998162045808472
2818,0,0.0010684112105566947
3986,1,0.01703661803241607
9479,0,0.0011084007206116195
4412,1,0.01716691176825194
2766,0,0.0013309734624598944
2229,0,0.0016171706043504553
4413,1,0.017313989989600532
9400,0,0.001952254445547673
4346,1,0.017541168336353538
1811,0,0.002484285774035996
468,1,0.017558890286776794
4406,0,0.002506190844149203
4375,1,0.017580707791327827
1716,0,0.0028183989071841435
3137,1,0.017618452502252576
9502,0,0.002915460790651868
8321,0,0.002972422845834613
979,1,0.017696730185506708
7360,0,0.0031211877832111328
8374,1,0.017748551331648398
7949,0,0.003335553081402357
7963,1,0.017752889254806142
9409,0,0.0035495653256860204
9567,1,0.017754308395274816
9167,0,0.004089336904272072
4237,1,0.01797001227476316
9439,0,0.0044482173174872665
60,0,0.004576364949321621
6161,1,0.018825
252,0,0.004707399505345371
708,1,0.018825
1232,0,0.004713266053703944
1657,1,0.018844408150464783
8162,0,0.004823193746424959
9154,1,0.019008960336950747
5610,0,0.005515907356630859
3738,1,0.019295096240439805
7413,0,0.005745868124829162
4671,0,0.005755380827203714
7412,1,0.01936875576573073
5751,0,0.005760749530651675
8549,1,0.01950411722731273
3694,0,0.0057702612072551215
7003,1,0.019601914660718256
4283,0,0.0063281377649641824
6959,1,0.01975750492558679
6385,0,0.006361696225763915
946,1,0.020244272451446426
6692,0,0.0064856417721366405
5893,0,0.006493289546527515
3763,1,0.020373665480427048
1150,0,0.007364474247071544
2895,1,0.02054229315808688
3547,0,0.008010516498080244
6977,1,0.020684297952344444
5872,0,0.008056978631236791
493,1,0.020796422224574045
1038,0,0.008196535536875344
2146,1,0.02098284631798259
85,0,0.008823772290985438
8043,1,0.02100314502146652
2588,0,0.009069036338579256
4026,0,0.009125821365285978
1493,1,0.021601028017341026
1350,0,0.009278832216123916
9906,1,0.021729027737860698
150,0,0.00953610645024442
6143,1,0.022640732478778555
6814,0,0.009610477308747568
8040,1,0.02275618890202241
3083,0,0.009765233355964959
4868,1,0.023894088218758186
8033,0,0.009783991599807305
1256,0,0.01028388418194877
1847,1,0.025704038177084276
1270,0,0.010533733367424884
1943,1,0.025876182384839668
7715,0,0.011300496546077107
2144,1,0.026219774129017177
3230,0,0.011818623778341949
6712,1,0.026509532318122603
5918,0,0.012575
2798,1,0.027841912081693933
787,0,0.012599126596928065
7996,1,0.029437911212859005
5093,0,0.012792629789684054
1247,0,0.01305330295423902
2351,1,0.02951505558975248
7598,0,0.015197612685217746
9685,1,0.032409087943805766
9196,0,0.015460400619826169
3963,1,0.03277135853443771
4264,0,0.01568620543293718
931,1,0.03331473440704975
4462,0,0.016463792413344308
2657,1,0.03333333333333333
1299,0,0.016666666666666666
7751,1,0.03333333333333333
2133,0,0.016666666666666666
3002,0,0.016666701658826524
1589,1,0.03333333333333333
3383,0,0.016666706661742317
8352,1,0.03335552350201764
3677,0,0.01667954819242852
4363,1,0.03337672463200452
6653,0,0.01672947247520955
2831,1,0.03338093399194999
4686,0,0.016755218976947556
2233,1,0.03340335314008268
3167,0,0.01689604287541062
7252,1,0.033417742426403385
6864,0,0.0169204406418311
8332,0,0.01699991194682612
2084,1,0.033435372112371964
2157,0,0.017024960825896367
2855,1,0.03345233322750396
6523,0,0.017247060564264127
4840,1,0.03370627317308767
4585,0,0.017531951491613202
4321,1,0.03376698704219379
5023,0,0.01759496520039555
6794,1,0.033793102053004224
5034,0,0.017659399826602057
2456,1,0.03380846306368501
3708,0,0.017727918717367248
4168,0,0.01778007683693809
7468,1,0.03381898755857382
360,0,0.017793992743890482
6420,1,0.03386661630567122
4165,0,0.017912287835539158
5995,1,0.03387529192682539
5342,0,0.017961866786684134
4399,1,0.03389741526863882
912,0,0.01807701668383684
9247,1,0.03396114113556328
4014,0,0.01826754548759833
7297,1,0.034004768835840075
6935,0,0.018518744065045955
3357,0,0.018953475599425233
5658,1,0.034023548220547116
2048,0,0.019572630824839024
44,1,0.034048283159203566
1240,0,0.01992613971448359
7862,1,0.03423632667298677
3658,0,0.019971806525313704
566,1,0.034285201256820406
9048,0,0.01997721716667879
6698,1,0.034354370803442114
3876,0,0.02026642372400167
5012,1,0.034428931180413284
2457,0,0.02162058157021549
2125,1,0.03457874339290541
970,0,0.021721197880998102
8453,0,0.02193069033426109
4769,1,0.034647956968743794
4693,0,0.022336106265440726
9293,1,0.03478636838441033
1771,0,0.02239261119746261
8120,1,0.035107121098780066
4724,0,0.0229534424582229
5275,1,0.03527709264257431
2756,0,0.023349479529533392
2815,1,0.03551992723032613
1011,0,0.02417633066959868
947,1,0.035609015799495165
342,0,0.024622013460884443
